"","game","point","possession","Thrower","Receiver","Turnover?","Thrower error?","Receiver error?","Throw to endzone?","Assist?","Secondary assist?","Huck?","Swing?","Dump?","From sideline?","To sideline?","Distance (m)","Forward distance (m)","Left-to-right distance (m)","pass.start.x","pass.start.y","pass.end.x","pass.end.y","possessionID","Started point on offense?","Scored?","possession.start.x","possession.start.y","Initiator","Passes","Secondary assist","Assist","Goal","Thrower error","Receiver error","Stalled out","line","passes"
"1708","Vermont 2025-03-02_08-00",3,1,"Griffin Gee","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,1,6.0839834,5.937501,-1.3270031,0.8185654,0.54545456,0.8544304,0.49147728,"Vermont 2025-03-02_08-00-3-1",1,"0",0.23417722,0.65625,"Carter Hawkins",8,NA,NA,NA,"Caelan McSweeney",NA,NA,"oline","(5,10]"
"1709","Vermont 2025-03-02_08-00",3,1,"Caelan McSweeney","Roan Dunkerley",0,0,0,"0",0,0,0,0,0,1,1,15.1841755,14.921875,-2.8101268,0.8544304,0.49147728,0.93037975,0.35582387,"Vermont 2025-03-02_08-00-3-1",1,"0",0.23417722,0.65625,"Carter Hawkins",8,NA,NA,NA,"Caelan McSweeney",NA,NA,"oline","(5,10]"
"1710","Vermont 2025-03-02_08-00",3,1,"Roan Dunkerley","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,1,1,5.7795386,5.7031255,0.93670964,0.93037975,0.35582387,0.9050633,0.30397728,"Vermont 2025-03-02_08-00-3-1",1,"0",0.23417722,0.65625,"Carter Hawkins",8,NA,NA,NA,"Caelan McSweeney",NA,NA,"oline","(5,10]"
"1711","Vermont 2025-03-02_08-00",3,1,"Caelan McSweeney",NA,1,1,0,"1",0,0,0,0,0,1,1,22.74295,22.734377,0.6244709,0.9050633,0.30397728,0.8881857,0.09730113,"Vermont 2025-03-02_08-00-3-1",1,"0",0.23417722,0.65625,"Carter Hawkins",8,NA,NA,NA,"Caelan McSweeney",NA,NA,"oline","(5,10]"
"1712","Vermont 2025-03-02_08-00",3,2,"Caelan McSweeney","Shiff Burt",0,0,0,"1",1,0,0,0,0,0,0,19.09354,16.593748,-9.4451475,0.24472573,0.2090909,0.5,0.058238637,"Vermont 2025-03-02_08-00-3-2",1,"1",0.24472573,0.2090909,"Caelan McSweeney",1,NA,"Caelan McSweeney","Shiff Burt",NA,NA,NA,"oline","(0,5]"
"1713","Vermont 2025-03-02_08-00",4,1,"Shiff Burt","Nima Lhamo",0,0,0,"0",0,0,0,0,1,1,1,6.547577,-6.2500005,1.9514762,0.9135021,0.5198864,0.8607595,0.57670456,"Vermont 2025-03-02_08-00-4-1",0,"0",0.9135021,0.5198864,"Shiff Burt",2,NA,NA,NA,NA,NA,"Artie Aucoin","dline","(0,5]"
"1714","Vermont 2025-03-02_08-00",4,1,"Nima Lhamo","Artie Aucoin",0,0,0,"0",0,0,0,1,0,1,0,13.225254,0.9375024,13.191983,0.8607595,0.57670456,0.5042194,0.5681818,"Vermont 2025-03-02_08-00-4-1",0,"0",0.9135021,0.5198864,"Shiff Burt",2,NA,NA,NA,NA,NA,"Artie Aucoin","dline","(0,5]"
"1715","Vermont 2025-03-02_08-00",4,2,"Artie Aucoin","Ethan Lieman",0,0,0,"0",0,0,0,0,0,0,0,14.786783,14.218751,-4.059073,0.6118143,0.7855114,0.721519,0.65625,"Vermont 2025-03-02_08-00-4-2",0,"1",0.6118143,0.7855114,"Artie Aucoin",5,"Ethan Lieman","Artie Aucoin","Jonathan Coombs",NA,NA,NA,"dline","(0,5]"
"1716","Vermont 2025-03-02_08-00",4,2,"Ethan Lieman","Tomo Liou",0,0,0,"0",0,0,0,0,0,0,0,13.715094,12.890625,-4.6835437,0.721519,0.65625,0.84810126,0.5390625,"Vermont 2025-03-02_08-00-4-2",0,"1",0.6118143,0.7855114,"Artie Aucoin",5,"Ethan Lieman","Artie Aucoin","Jonathan Coombs",NA,NA,NA,"dline","(0,5]"
"1717","Vermont 2025-03-02_08-00",4,2,"Tomo Liou","Ethan Lieman",0,0,0,"0",0,0,0,1,0,0,0,13.454664,-4.140627,12.801687,0.84810126,0.5390625,0.5021097,0.57670456,"Vermont 2025-03-02_08-00-4-2",0,"1",0.6118143,0.7855114,"Artie Aucoin",5,"Ethan Lieman","Artie Aucoin","Jonathan Coombs",NA,NA,NA,"dline","(0,5]"
"1718","Vermont 2025-03-02_08-00",4,2,"Ethan Lieman","Artie Aucoin",0,0,0,"0",0,1,0,0,0,0,0,11.906259,5.3906255,10.616034,0.5021097,0.57670456,0.21518987,0.5276989,"Vermont 2025-03-02_08-00-4-2",0,"1",0.6118143,0.7855114,"Artie Aucoin",5,"Ethan Lieman","Artie Aucoin","Jonathan Coombs",NA,NA,NA,"dline","(0,5]"
"1719","Vermont 2025-03-02_08-00",4,2,"Artie Aucoin","Jonathan Coombs",0,0,0,"1",1,0,1,0,0,0,0,44.74957,42.109375,-15.143459,0.21518987,0.5276989,0.62447256,0.14488636,"Vermont 2025-03-02_08-00-4-2",0,"1",0.6118143,0.7855114,"Artie Aucoin",5,"Ethan Lieman","Artie Aucoin","Jonathan Coombs",NA,NA,NA,"dline","(0,5]"
"1720","Vermont 2025-03-02_08-00",5,1,"Gavin Abrahamson","Artie Aucoin",0,0,0,"0",0,0,0,1,0,1,0,13.442267,6.015625,12.021098,0.8670886,0.60227275,0.54219407,0.54758525,"Vermont 2025-03-02_08-00-5-1",0,"0",0.8670886,0.60227275,"Gavin Abrahamson",4,NA,NA,NA,"Tomo Liou",NA,NA,"dline","(0,5]"
"1721","Vermont 2025-03-02_08-00",5,1,"Artie Aucoin","Leo Narbonne",0,0,0,"0",0,0,0,0,0,0,0,13.773832,8.281254,-11.00633,0.54219407,0.54758525,0.83966243,0.47230113,"Vermont 2025-03-02_08-00-5-1",0,"0",0.8670886,0.60227275,"Gavin Abrahamson",4,NA,NA,NA,"Tomo Liou",NA,NA,"dline","(0,5]"
"1722","Vermont 2025-03-02_08-00",5,1,"Leo Narbonne","Tomo Liou",0,0,0,"0",0,0,0,0,0,0,1,12.132117,12.03125,-1.5611827,0.83966243,0.47230113,0.88185656,0.36292613,"Vermont 2025-03-02_08-00-5-1",0,"0",0.8670886,0.60227275,"Gavin Abrahamson",4,NA,NA,NA,"Tomo Liou",NA,NA,"dline","(0,5]"
"1723","Vermont 2025-03-02_08-00",5,1,"Tomo Liou",NA,1,1,0,"0",0,0,0,0,0,1,0,18.753021,8.046875,16.93882,0.88185656,0.36292613,0.42405063,0.28977272,"Vermont 2025-03-02_08-00-5-1",0,"0",0.8670886,0.60227275,"Gavin Abrahamson",4,NA,NA,NA,"Tomo Liou",NA,NA,"dline","(0,5]"
"1724","Vermont 2025-03-02_08-00",5,2,"Nadav Berkman","Leo Narbonne",0,0,0,"0",0,0,0,0,1,1,0,15.895176,-8.750005,13.270042,0.96202534,0.77485794,0.60337555,0.85440344,"Vermont 2025-03-02_08-00-5-2",0,"0",0.96202534,0.77485794,"Nadav Berkman",6,NA,NA,NA,"Leo Narbonne",NA,NA,"dline","(5,10]"
"1725","Vermont 2025-03-02_08-00",5,2,"Leo Narbonne","Artie Aucoin",0,0,0,"0",0,0,0,0,0,0,0,17.792606,11.015627,13.972574,0.60337555,0.85440344,0.22573839,0.7542614,"Vermont 2025-03-02_08-00-5-2",0,"0",0.96202534,0.77485794,"Nadav Berkman",6,NA,NA,NA,"Leo Narbonne",NA,NA,"dline","(5,10]"
"1726","Vermont 2025-03-02_08-00",5,2,"Artie Aucoin","Tomo Liou",0,0,0,"0",0,0,0,0,0,0,1,14.949786,14.531254,3.5126579,0.22573839,0.7542614,0.1308017,0.62215906,"Vermont 2025-03-02_08-00-5-2",0,"0",0.96202534,0.77485794,"Nadav Berkman",6,NA,NA,NA,"Leo Narbonne",NA,NA,"dline","(5,10]"
"1727","Vermont 2025-03-02_08-00",5,2,"Tomo Liou","Artie Aucoin",0,0,0,"0",0,0,0,0,1,1,0,11.731639,-7.2656302,-9.21097,0.1308017,0.62215906,0.37974682,0.68821025,"Vermont 2025-03-02_08-00-5-2",0,"0",0.96202534,0.77485794,"Nadav Berkman",6,NA,NA,NA,"Leo Narbonne",NA,NA,"dline","(5,10]"
"1728","Vermont 2025-03-02_08-00",5,2,"Artie Aucoin","Leo Narbonne",0,0,0,"0",0,0,0,0,0,0,1,17.239817,14.76563,8.898734,0.37974682,0.68821025,0.1392405,0.55397725,"Vermont 2025-03-02_08-00-5-2",0,"0",0.96202534,0.77485794,"Nadav Berkman",6,NA,NA,NA,"Leo Narbonne",NA,NA,"dline","(5,10]"
"1729","Vermont 2025-03-02_08-00",5,2,"Leo Narbonne",NA,1,1,0,"0",0,0,0,0,0,1,0,33.464096,32.343746,-8.586498,0.1392405,0.55397725,0.37130803,0.2599432,"Vermont 2025-03-02_08-00-5-2",0,"0",0.96202534,0.77485794,"Nadav Berkman",6,NA,NA,NA,"Leo Narbonne",NA,NA,"dline","(5,10]"
"1730","Vermont 2025-03-02_08-00",6,1,"Carter Hawkins","Caelan McSweeney",0,0,0,"0",0,0,0,1,0,0,0,15.023596,7.734375,-12.879746,0.15611814,0.75852275,0.5042194,0.68821025,"Vermont 2025-03-02_08-00-6-1",1,"0",0.15611814,0.75852275,"Carter Hawkins",4,NA,NA,NA,"Caelan McSweeney",NA,NA,"oline","(0,5]"
"1731","Vermont 2025-03-02_08-00",6,1,"Caelan McSweeney","Carter Hawkins",0,0,0,"0",0,0,0,0,1,0,0,6.48128,-3.8281238,5.2299576,0.5042194,0.68821025,0.3628692,0.7230114,"Vermont 2025-03-02_08-00-6-1",1,"0",0.15611814,0.75852275,"Carter Hawkins",4,NA,NA,NA,"Caelan McSweeney",NA,NA,"oline","(0,5]"
"1732","Vermont 2025-03-02_08-00",6,1,"Carter Hawkins","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,6.0609727,3.7500029,4.7616034,0.3628692,0.7230114,0.23417722,0.68892044,"Vermont 2025-03-02_08-00-6-1",1,"0",0.15611814,0.75852275,"Carter Hawkins",4,NA,NA,NA,"Caelan McSweeney",NA,NA,"oline","(0,5]"
"1733","Vermont 2025-03-02_08-00",6,1,"Caelan McSweeney",NA,1,1,0,"0",0,0,1,0,0,0,0,51.93335,49.531246,-15.6118145,0.23417722,0.68892044,0.65611815,0.23863636,"Vermont 2025-03-02_08-00-6-1",1,"0",0.15611814,0.75852275,"Carter Hawkins",4,NA,NA,NA,"Caelan McSweeney",NA,NA,"oline","(0,5]"
"1734","Vermont 2025-03-02_08-00",6,2,"Caelan McSweeney","Luca Harwood",0,0,0,"0",0,0,0,1,0,1,0,25.685713,-0.4687512,-25.681435,0,0.7869318,0.6940928,0.7911932,"Vermont 2025-03-02_08-00-6-2",1,"0",0,0.7869318,"Caelan McSweeney",4,NA,NA,NA,"Ethan Lieman",NA,NA,"oline","(0,5]"
"1735","Vermont 2025-03-02_08-00",6,2,"Luca Harwood","Carter Hawkins",0,0,0,"0",0,0,0,0,0,0,0,18.27269,10.781251,14.753163,0.6940928,0.7911932,0.29535866,0.6931818,"Vermont 2025-03-02_08-00-6-2",1,"0",0,0.7869318,"Caelan McSweeney",4,NA,NA,NA,"Ethan Lieman",NA,NA,"oline","(0,5]"
"1736","Vermont 2025-03-02_08-00",6,2,"Carter Hawkins","Ethan Lieman",0,0,0,"0",0,0,0,0,0,0,1,13.1427765,9.374998,9.210971,0.29535866,0.6931818,0.046413504,0.60795456,"Vermont 2025-03-02_08-00-6-2",1,"0",0,0.7869318,"Caelan McSweeney",4,NA,NA,NA,"Ethan Lieman",NA,NA,"oline","(0,5]"
"1737","Vermont 2025-03-02_08-00",6,2,"Ethan Lieman",NA,1,1,0,"1",0,0,1,0,0,1,1,52.197365,52.1875,-1.014768,0.046413504,0.60795456,0.073839664,0.13352273,"Vermont 2025-03-02_08-00-6-2",1,"0",0,0.7869318,"Caelan McSweeney",4,NA,NA,NA,"Ethan Lieman",NA,NA,"oline","(0,5]"
"1738","Vermont 2025-03-02_08-00",6,3,"Caelan McSweeney","Ethan Lieman",0,0,0,"1",1,0,0,0,0,1,0,16.383684,14.609373,-7.4156113,0.044303797,0.28196022,0.24472573,0.14914773,"Vermont 2025-03-02_08-00-6-3",1,"1",0.044303797,0.28196022,"Caelan McSweeney",1,NA,"Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(0,5]"
"1739","Vermont 2025-03-02_08-00",8,1,"Caelan McSweeney","Carter Hawkins",0,0,0,"0",0,0,0,0,0,0,0,9.989407,4.2187543,9.0548525,0.5063291,0.62571025,0.2616034,0.58735794,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1740","Vermont 2025-03-02_08-00",8,1,"Carter Hawkins","Luca Harwood",0,0,0,"0",0,0,0,0,0,0,1,10.028566,7.9687505,6.0886083,0.2616034,0.58735794,0.09704641,0.51491475,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1741","Vermont 2025-03-02_08-00",8,1,"Luca Harwood","Griffin Gee",0,0,0,"0",0,0,0,1,0,1,0,25.507877,-2.6562524,-25.369198,0.09704641,0.51491475,0.7827004,0.5390625,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1742","Vermont 2025-03-02_08-00",8,1,"Griffin Gee","Caelan McSweeney",0,0,0,"0",0,0,0,0,1,0,0,9.604706,-3.2031245,9.054853,0.7827004,0.5390625,0.53797466,0.5681818,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1743","Vermont 2025-03-02_08-00",8,1,"Caelan McSweeney","Roan Dunkerley",0,0,0,"0",0,0,0,0,0,0,0,16.19487,9.609373,13.035864,0.53797466,0.5681818,0.18565401,0.48082387,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1744","Vermont 2025-03-02_08-00",8,1,"Roan Dunkerley","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,1,8.637173,7.8906264,3.5126584,0.18565401,0.48082387,0.0907173,0.4090909,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1745","Vermont 2025-03-02_08-00",8,1,"Caelan McSweeney","Ethan Lieman",0,0,0,"0",0,0,0,0,0,1,1,10.108309,10.078124,0.78059083,0.0907173,0.4090909,0.06962025,0.3174716,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1746","Vermont 2025-03-02_08-00",8,1,"Ethan Lieman","Caelan McSweeney",0,0,0,"0",0,0,0,1,0,1,0,14.210188,-0.3124997,-14.206751,0.06962025,0.3174716,0.4535865,0.3203125,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1747","Vermont 2025-03-02_08-00",8,1,"Caelan McSweeney","Carter Hawkins",0,0,0,"0",0,0,0,1,0,0,1,12.016658,1.3281262,11.943037,0.4535865,0.3203125,0.1308017,0.30823863,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1748","Vermont 2025-03-02_08-00",8,1,"Carter Hawkins","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,1,1,6.4295096,6.406249,-0.5464134,0.1308017,0.30823863,0.14556962,0.25,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1749","Vermont 2025-03-02_08-00",8,1,"Caelan McSweeney","Griffin Gee",0,0,0,"0",0,0,0,1,0,1,0,12.886699,-3.9843752,-12.255275,0.14556962,0.25,0.47679326,0.2862216,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1750","Vermont 2025-03-02_08-00",8,1,"Griffin Gee","Ethan Lieman",0,0,0,"0",0,0,0,1,0,0,0,12.932948,1.1718748,-12.8797455,0.47679326,0.2862216,0.8248945,0.2755682,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1751","Vermont 2025-03-02_08-00",8,1,"Ethan Lieman","Carter Hawkins",0,0,0,"0",0,0,0,0,1,0,0,8.765754,-1.3281229,8.664556,0.8248945,0.2755682,0.5907173,0.28764203,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1752","Vermont 2025-03-02_08-00",8,1,"Carter Hawkins",NA,1,1,0,"0",0,0,0,0,0,0,0,11.380302,8.281249,7.805908,0.5907173,0.28764203,0.37974682,0.21235795,"Vermont 2025-03-02_08-00-8-1",1,"0",0.5063291,0.62571025,"Caelan McSweeney",14,NA,NA,NA,"Carter Hawkins",NA,NA,"oline","(10,15]"
"1753","Vermont 2025-03-02_08-00",8,2,"Caelan McSweeney","Carter Hawkins",0,0,0,"0",0,0,0,1,0,1,0,23.196554,-6.0156283,-22.402954,0,0.46164772,0.60548526,0.51633525,"Vermont 2025-03-02_08-00-8-2",1,"1",0,0.46164772,"Caelan McSweeney",7,"Ethan Lieman","Griffin Gee","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1754","Vermont 2025-03-02_08-00",8,2,"Carter Hawkins","Gavin Abrahamson",0,0,0,"0",0,0,0,0,0,0,0,12.809436,10.156252,-7.8059072,0.60548526,0.51633525,0.8164557,0.4240057,"Vermont 2025-03-02_08-00-8-2",1,"1",0,0.46164772,"Caelan McSweeney",7,"Ethan Lieman","Griffin Gee","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1755","Vermont 2025-03-02_08-00",8,2,"Gavin Abrahamson","Ethan Lieman",0,0,0,"0",0,0,0,1,0,0,0,12.247958,3.5937514,11.708861,0.8164557,0.4240057,0.5,0.39133522,"Vermont 2025-03-02_08-00-8-2",1,"1",0,0.46164772,"Caelan McSweeney",7,"Ethan Lieman","Griffin Gee","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1756","Vermont 2025-03-02_08-00",8,2,"Ethan Lieman","Griffin Gee",0,0,0,"0",0,0,0,0,0,0,0,10.560653,9.218749,-5.1518984,0.5,0.39133522,0.6392405,0.3075284,"Vermont 2025-03-02_08-00-8-2",1,"1",0,0.46164772,"Caelan McSweeney",7,"Ethan Lieman","Griffin Gee","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1757","Vermont 2025-03-02_08-00",8,2,"Griffin Gee","Ethan Lieman",0,0,0,"0",0,0,0,0,0,0,0,7.4305425,1.1718748,7.337552,0.6392405,0.3075284,0.44092828,0.296875,"Vermont 2025-03-02_08-00-8-2",1,"1",0,0.46164772,"Caelan McSweeney",7,"Ethan Lieman","Griffin Gee","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1758","Vermont 2025-03-02_08-00",8,2,"Ethan Lieman","Griffin Gee",0,0,0,"0",0,1,0,0,0,0,0,5.331889,4.5312505,-2.8101268,0.44092828,0.296875,0.51687765,0.2556818,"Vermont 2025-03-02_08-00-8-2",1,"1",0,0.46164772,"Caelan McSweeney",7,"Ethan Lieman","Griffin Gee","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1759","Vermont 2025-03-02_08-00",8,2,"Griffin Gee","Ethan Lieman",0,0,0,"1",1,0,0,0,0,0,0,13.775259,10.3125,9.132913,0.51687765,0.2556818,0.27004218,0.16193181,"Vermont 2025-03-02_08-00-8-2",1,"1",0,0.46164772,"Caelan McSweeney",7,"Ethan Lieman","Griffin Gee","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1760","Vermont 2025-03-02_08-00",9,1,"Mason Stone","Charlie Leightheiser",0,0,0,"0",0,0,0,1,0,1,0,15.709574,-2.3437495,15.533755,0.9514768,0.5191761,0.5316456,0.54048294,"Vermont 2025-03-02_08-00-9-1",0,"0",0.9514768,0.5191761,"Mason Stone",8,NA,NA,NA,NA,"Charlie Leightheiser",NA,"dline","(5,10]"
"1761","Vermont 2025-03-02_08-00",9,1,"Charlie Leightheiser","Mason Stone",0,0,0,"0",0,0,0,1,0,0,0,12.4452,4.9999986,-11.396623,0.5316456,0.54048294,0.83966243,0.4950284,"Vermont 2025-03-02_08-00-9-1",0,"0",0.9514768,0.5191761,"Mason Stone",8,NA,NA,NA,NA,"Charlie Leightheiser",NA,"dline","(5,10]"
"1762","Vermont 2025-03-02_08-00",9,1,"Mason Stone","Nadav Berkman",0,0,0,"0",0,0,0,0,0,0,0,11.140397,4.765626,10.06962,0.83966243,0.4950284,0.56751055,0.45170453,"Vermont 2025-03-02_08-00-9-1",0,"0",0.9514768,0.5191761,"Mason Stone",8,NA,NA,NA,NA,"Charlie Leightheiser",NA,"dline","(5,10]"
"1763","Vermont 2025-03-02_08-00",9,1,"Nadav Berkman","Sam Green",0,0,0,"0",0,0,0,0,0,0,0,13.147842,12.34375,-4.527426,0.56751055,0.45170453,0.6898734,0.33948863,"Vermont 2025-03-02_08-00-9-1",0,"0",0.9514768,0.5191761,"Mason Stone",8,NA,NA,NA,NA,"Charlie Leightheiser",NA,"dline","(5,10]"
"1764","Vermont 2025-03-02_08-00",9,1,"Sam Green","Mason Stone",0,0,0,"0",0,0,0,0,1,0,1,9.287003,-6.2500005,-6.8691998,0.6898734,0.33948863,0.87552744,0.3963068,"Vermont 2025-03-02_08-00-9-1",0,"0",0.9514768,0.5191761,"Mason Stone",8,NA,NA,NA,NA,"Charlie Leightheiser",NA,"dline","(5,10]"
"1765","Vermont 2025-03-02_08-00",9,1,"Mason Stone","Charlie Leightheiser",0,0,0,"0",0,0,0,1,0,1,0,16.727768,-4.6093745,16.08017,0.87552744,0.3963068,0.44092828,0.43821022,"Vermont 2025-03-02_08-00-9-1",0,"0",0.9514768,0.5191761,"Mason Stone",8,NA,NA,NA,NA,"Charlie Leightheiser",NA,"dline","(5,10]"
"1766","Vermont 2025-03-02_08-00",9,1,"Charlie Leightheiser","Mason Stone",0,0,0,"0",0,0,0,1,0,0,0,13.701773,2.734373,-13.426161,0.44092828,0.43821022,0.8037975,0.41335228,"Vermont 2025-03-02_08-00-9-1",0,"0",0.9514768,0.5191761,"Mason Stone",8,NA,NA,NA,NA,"Charlie Leightheiser",NA,"dline","(5,10]"
"1767","Vermont 2025-03-02_08-00",9,1,"Mason Stone","Charlie Leightheiser",1,0,1,"0",0,0,0,0,0,0,0,10.1651125,10.078124,-1.3270031,0.8037975,0.41335228,0.83966243,0.32173297,"Vermont 2025-03-02_08-00-9-1",0,"0",0.9514768,0.5191761,"Mason Stone",8,NA,NA,NA,NA,"Charlie Leightheiser",NA,"dline","(5,10]"
"1768","Vermont 2025-03-02_08-00",10,1,"Shiff Burt","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,9.189784,6.015625,-6.947257,0.23839663,0.7322443,0.42616034,0.6775568,"Vermont 2025-03-02_08-00-10-1",1,"0",0.23839663,0.7322443,"Shiff Burt",2,NA,NA,NA,NA,"Roan Dunkerley",NA,"oline","(0,5]"
"1769","Vermont 2025-03-02_08-00",10,1,"Caelan McSweeney","Roan Dunkerley",1,0,1,"0",0,0,0,0,0,0,1,18.41985,8.984374,-16.08017,0.42616034,0.6775568,0.8607595,0.5958807,"Vermont 2025-03-02_08-00-10-1",1,"0",0.23839663,0.7322443,"Shiff Burt",2,NA,NA,NA,NA,"Roan Dunkerley",NA,"oline","(0,5]"
"1770","Vermont 2025-03-02_08-00",11,1,"Carter Hawkins","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,8.66441,3.5937548,7.8839664,0.42405063,0.61789775,0.21097046,0.58522725,"Vermont 2025-03-02_08-00-11-1",1,"1",0.42405063,0.61789775,"Carter Hawkins",8,"Carter Hawkins","Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1771","Vermont 2025-03-02_08-00",11,1,"Caelan McSweeney","Luca Harwood",0,0,0,"0",0,0,0,0,0,0,1,11.541143,11.249999,2.5759492,0.21097046,0.58522725,0.14135021,0.48295453,"Vermont 2025-03-02_08-00-11-1",1,"1",0.42405063,0.61789775,"Carter Hawkins",8,"Carter Hawkins","Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1772","Vermont 2025-03-02_08-00",11,1,"Luca Harwood","Roan Dunkerley",0,0,0,"0",0,0,0,0,0,1,0,8.402843,8.046875,-2.419831,0.14135021,0.48295453,0.20675105,0.40980113,"Vermont 2025-03-02_08-00-11-1",1,"1",0.42405063,0.61789775,"Carter Hawkins",8,"Carter Hawkins","Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1773","Vermont 2025-03-02_08-00",11,1,"Roan Dunkerley","Luca Harwood",0,0,0,"0",0,0,0,0,1,0,0,6.310383,-6.0937524,-1.6392407,0.20675105,0.40980113,0.25105485,0.46519887,"Vermont 2025-03-02_08-00-11-1",1,"1",0.42405063,0.61789775,"Carter Hawkins",8,"Carter Hawkins","Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1774","Vermont 2025-03-02_08-00",11,1,"Luca Harwood","Ethan Lieman",0,0,0,"0",0,0,0,1,0,0,0,19.766382,4.687502,-19.20253,0.25105485,0.46519887,0.7700422,0.42258522,"Vermont 2025-03-02_08-00-11-1",1,"1",0.42405063,0.61789775,"Carter Hawkins",8,"Carter Hawkins","Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1775","Vermont 2025-03-02_08-00",11,1,"Ethan Lieman","Carter Hawkins",0,0,0,"0",0,0,0,0,0,0,1,14.1592655,13.828124,-3.0443041,0.7700422,0.42258522,0.8523207,0.296875,"Vermont 2025-03-02_08-00-11-1",1,"1",0.42405063,0.61789775,"Carter Hawkins",8,"Carter Hawkins","Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1776","Vermont 2025-03-02_08-00",11,1,"Carter Hawkins","Caelan McSweeney",0,0,0,"0",0,1,0,0,0,1,1,5.0152087,4.9999986,-0.39029568,0.8523207,0.296875,0.8628692,0.25142047,"Vermont 2025-03-02_08-00-11-1",1,"1",0.42405063,0.61789775,"Carter Hawkins",8,"Carter Hawkins","Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
"1777","Vermont 2025-03-02_08-00",11,1,"Caelan McSweeney","Ethan Lieman",0,0,0,"1",1,0,0,0,0,1,0,17.313997,17.109375,2.6540084,0.8628692,0.25142047,0.79113925,0.09588068,"Vermont 2025-03-02_08-00-11-1",1,"1",0.42405063,0.61789775,"Carter Hawkins",8,"Carter Hawkins","Caelan McSweeney","Ethan Lieman",NA,NA,NA,"oline","(5,10]"
